SPI® Total Return;;;;;;;;;;;;;;;;;
ISIN;CH0009987501;;;;CH0011105639;CH0017810976;CH0009987519;CH0009987527;CH0009987535;CH0009987543;CH0000629755;CH0000629821; CH0000629839;CH0000629854;CH0000629870;CH0009111011;CH0033051423
SYMBOL;SXGE;;;;SNSPI;SPIEX;SXBS ;SXRS ;SXBP ;SXPC ;SSCI ;SMCI ;SLCI ;SNCI ;SOCI ;SSIRT;SXSLI
NAME;SPI®;;;;SWX new;SPI Extra ;Bearer;Registred;Bearer &;Particip.;Small;Mid;Large;Small &;Large &;Swiss All;SPI ex SLI (TR)
;Tot Ret;;;;SPI Index;;Shares;Shares;PS;Certificate;Cap;Cap;Cap;Mid Cap;Mid Cap;Shares;
YTD Perf.%;3.01;3.29;3.3;2.82;3.29;7.63;-1.74;3.37;2.94;3.68;10.95;7.32;2.49;7.63;3.18;3.39;7.58
Date;Open;Close;High;Low;Close;Close;Close;Close;Close;Close;Close;Close;Close;Close;Close;Close;Close
27.02.1997;2891.84;2870.13;2891.84;2867.69;;522.29;2015.67;3586.53;2497.87;4070.46;2654.83;2558.91;2956.73;2572.77;2878.57;;
26.02.1997;2864.52;2876.68;2893.18;2863.77;;521.6;2019.84;3591.92;2505.99;4092.58;2650.47;2555.54;2965.95;2569.24;2885.48;;
25.02.1997;2848.14;2861.52;2864.2;2848.14;;520.87;2020.03;3563.18;2501.27;4070;2647.04;2553.44;2947.37;2566.94;2869.92;;
24.02.1997;2848.6;2837;2849.7;2827.33;;517.48;2007.47;3526.2;2485.4;4043.24;2636.34;2535.94;2920.66;2550.5;2844.94;;
21.02.1997;2865.91;2871.24;2871.24;2855.99;;520.44;2027.79;3567.41;2516.56;4112.02;2649.92;2551.58;2959.97;2565.81;2879.88;;
20.02.1997;2865.59;2875.19;2881.64;2862.51;;520.32;2028.44;3571.07;2521.08;4130.63;2646.2;2552.83;2964.83;2566.3;2884.08;;
19.02.1997;2869.84;2870.95;2881.55;2860.84;;517.26;2022.7;3567.56;2515.86;4127.81;2644.13;2538.25;2962.79;2553.65;2879.77;;
18.02.1997;2880.13;2853.98;2881.61;2853.12;;517.92;2019.79;3547.86;2499.78;4063.94;2641.45;2538.46;2941.37;2553.41;2862.31;;
17.02.1997;2844.82;2866.19;2875.15;2844.82;;518.27;2028.41;3556.95;2515.73;4105.85;2628.91;2541.2;2956.72;2553.8;2875.35;;
14.02.1997;2828;2839.43;2843.37;2823.69;;516.43;2015.05;3519.57;2495.83;4063.35;2621.95;2532;2925.18;2544.95;2847.92;;
13.02.1997;2835.98;2824.34;2838.56;2815.95;;514.83;2007.92;3500.24;2483.12;4030.92;2600.79;2527.27;2908;2537.68;2833.03;;
12.02.1997;2824.4;2826.29;2830.54;2817.4;;514.42;2005.86;3506.32;2481.68;4031.91;2596.47;2525.05;2911.13;2535.14;2835.19;;
11.02.1997;2800.59;2808.04;2808.04;2785.29;;514.42;1991.77;3485.48;2464.1;4002.89;2597.41;2521.84;2888.71;2532.57;2816.29;;
10.02.1997;2784.23;2796.13;2797.26;2780.66;;513.4;1988.66;3457.22;2465.25;4019.94;2598.78;2514.88;2875.12;2526.9;2803.93;;
07.02.1997;2767.13;2783.25;2783.59;2761.56;;512.8;1986.87;3448.21;2447.95;3946.15;2608.67;2511.54;2859.17;2525.6;2790.3;;
06.02.1997;2738.19;2753.39;2753.4;2735.46;;506.2;1968.95;3413.45;2419.75;3882.13;2587.45;2480.86;2829.04;2496.39;2760.14;;
05.02.1997;2745.18;2750.03;2760.87;2743.54;;504.4;1963.29;3400.58;2424.29;3924.43;2589.14;2470.42;2827.03;2487.83;2756.6;;
04.02.1997;2745.84;2742.78;2751.14;2736.93;;502.52;1953.96;3381.82;2426.36;3968.94;2580.59;2464.22;2819.59;2481.27;2749.4;;
03.02.1997;2712.37;2737.26;2742.22;2707.35;;502.55;1953.3;3373;2423.21;3956.76;2576.29;2465.72;2812.45;2481.87;2743.84;;
31.01.1997;2692.8;2728.33;2728.33;2691.5;;501.19;1939.99;3346.87;2428.34;4030.44;2579.38;2458.79;2802.56;2476.49;2734.51;;
30.01.1997;2680.67;2689.38;2690.46;2677.29;;499.39;1914.74;3319.06;2376.52;3883.67;2566.86;2448.29;2756.04;2465.69;2694.66;;
29.01.1997;2663.86;2666.63;2673.03;2654.32;;497.37;1904.08;3284.62;2361.88;3855.45;2546.23;2440.09;2729.88;2455.59;2671.84;;
28.01.1997;2649.01;2676.67;2676.67;2645.38;;497.93;1919.5;3285.18;2380.9;3886.14;2544.87;2442.69;2742.07;2457.58;2682.25;;
27.01.1997;2650.33;2642.51;2655.68;2642.4;;495.65;1891.07;3251.7;2343.27;3817.55;2539.85;2431.45;2701.49;2447.3;2647.11;;
24.01.1997;2632.09;2639.55;2639.58;2616.57;;495.88;1888.17;3249.01;2339.83;3812.46;2537.78;2434.57;2697.13;2449.62;2644.13;;
23.01.1997;2648.86;2660.09;2660.37;2632.63;;496.44;1899.13;3269.6;2362.06;3874.89;2541.7;2434.23;2723.07;2449.94;2665.22;;
22.01.1997;2595.23;2638.67;2650.35;2595.11;;494.71;1887.98;3235.42;2349.78;3859.56;2552.26;2423.68;2697.86;2442.62;2642.73;;
21.01.1997;2575.44;2581.59;2581.64;2563.55;;490.61;1852.9;3195.58;2273.08;3633.65;2533.18;2403.12;2630.89;2422.29;2584.37;;
20.01.1997;2589.46;2574.67;2589.56;2573.68;;489.54;1849.19;3185.13;2268.59;3626.66;2538.43;2386.91;2625.53;2409.37;2577.04;;
17.01.1997;2575.22;2579.16;2579.16;2570.28;;489.56;1851.68;3201.35;2263.39;3593.05;2529.47;2389.8;2630.94;2410.45;2581.98;;
16.01.1997;2551.15;2568.85;2570.62;2550.48;;488.03;1842.56;3191.41;2251.9;3573.73;2518.9;2383.29;2619.77;2403.31;2571.68;;
15.01.1997;2562.94;2551.75;2566.65;2548.04;;483.42;1830.15;3175.13;2232.64;3530.58;2499.25;2362.12;2603.63;2382.38;2554.65;;
14.01.1997;2548.75;2555.41;2558.03;2546.14;;483.73;1836.38;3186.47;2230.04;3494.94;2492;2362.6;2608.46;2381.69;2558.68;;
13.01.1997;2543.65;2549.31;2550.89;2542.66;;482.79;1834.04;3175.54;2227.56;3492.2;2476.31;2358.25;2602.34;2375.6;2552.89;;
10.01.1997;2539.71;2526.61;2540.08;2517.1;;476.9;1819.14;3149.5;2205.8;3446.71;2460.7;2328.22;2580.93;2347.78;2529.94;;
09.01.1997;2522.56;2539.19;2539.33;2521.76;;479.37;1829.04;3165.59;2216.44;3459.08;2458.21;2341.84;2593.93;2358.93;2543.03;;
08.01.1997;2522.09;2527.06;2532.27;2522;;476.95;1826.07;3149.88;2206.36;3423.24;2434.11;2332.94;2581.53;2347.7;2531.3;;
07.01.1997;2499.35;2510.8;2516.18;2497.87;;471.61;1810.89;3130.31;2191.55;3411.31;2409.01;2308.12;2567.5;2322.84;2515.32;;
06.01.1997;2522.07;2506.22;2523.78;2501.86;;469.36;1799.91;3130.25;2182.71;3411.35;2390.77;2299.79;2564.3;2313;2511.19;;
03.01.1997;2498.05;2512.14;2515.91;2498.05;;466.52;1800.96;3144.38;2182.07;3404.4;2375.85;2287.3;2575.21;2300.14;2517.8;;
31.12.1996;2509.55;2511.88;2515.11;2508.65;;466.1;1799.12;3150.75;2176.1;3383.5;2400.97;2277.34;2576.1;2295.56;2516.7;;
30.12.1996;2511.16;2515.62;2516.34;2508.48;;464.71;1801.67;3150.86;2183.26;3407.32;2385.36;2274.74;2582.07;2290.97;2521.09;;
27.12.1996;2478.64;2501.08;2503.13;2478.23;;463.06;1797.17;3127.11;2175.39;3387.52;2374.88;2266.43;2565.93;2282.32;2506.41;;
24.12.1996;2465.98;2472.69;2472.79;2465.98;;460.98;1784.63;3097.17;2145.94;3297.21;2366.78;2256.06;2532.56;2272.31;2477.31;;
23.12.1996;2481.52;2475.19;2481.67;2474.95;;461.89;1783.02;3100.09;2148.28;3314.21;2372.01;2254.83;2535.78;2272.09;2479.72;;
20.12.1996;2485.82;2481.68;2488.23;2479.38;;461.47;1788.79;3105.57;2156.19;3329.46;2366.66;2257.95;2543.55;2273.89;2486.62;;
19.12.1996;2470.16;2475.76;2476.01;2461.28;;460.06;1784.84;3100.11;2149.38;3312.43;2361.03;2249.19;2538.23;2265.62;2480.68;;
18.12.1996;2466.67;2471.62;2473.43;2463.8;;460.75;1775.66;3108.67;2134.12;3275.6;2369.26;2249.36;2532.6;2267.05;2476.12;;
17.12.1996;2465.76;2459.89;2469.37;2449.42;;459.87;1770.95;3092.07;2125.57;3253.29;2371.11;2243.2;2519.04;2262.13;2463.94;;
16.12.1996;2467.92;2471.71;2472.89;2464.04;;461.18;1781.82;3107.2;2135.54;3258.84;2383.06;2249.43;2532.13;2269.25;2475.75;;
13.12.1996;2440.42;2454.67;2456.22;2438.8;;459.55;1774.9;3082.05;2123.99;3230.84;2378.61;2242.28;2512.31;2262.52;2458.28;;
12.12.1996;2463.85;2465.23;2471.28;2462.04;;461.01;1778.53;3097.85;2130.98;3249.87;2380.12;2248.82;2524.18;2268.27;2469.16;;
11.12.1996;2464.03;2464.85;2465.05;2444.09;;458.74;1781.79;3095.31;2132.39;3244.15;2374.6;2235.29;2526.95;2255.99;2468.94;;
10.12.1996;2484.83;2481.74;2487.91;2480.51;;461.24;1795.25;3112.33;2150.56;3278.31;2392.59;2239.4;2546.7;2262.26;2485.8;;
09.12.1996;2474.31;2473.97;2477.65;2466.85;;460.05;1790.48;3099.81;2146.2;3275.94;2379.02;2229.53;2539.62;2251.82;2478.23;;
06.12.1996;2464.2;2450.67;2466.91;2435;;456.74;1773.75;3075.79;2121.59;3223.94;2363.94;2206.82;2515.79;2230.3;2454.64;;
05.12.1996;2503.67;2498.06;2508.4;2492.87;;462.91;1804.58;3134.45;2163.31;3302.77;2387.66;2239.83;2567.51;2261.85;2502.85;;
04.12.1996;2491.25;2495.61;2501.42;2489.89;;461.61;1803.67;3131.7;2160.91;3294.91;2371.93;2235.74;2565.96;2255.96;2500.84;;
03.12.1996;2490.93;2504.46;2504.46;2486.7;;462.51;1806.67;3147.3;2164.75;3301.56;2375.04;2241.71;2575.71;2261.49;2509.88;;
02.12.1996;2491.17;2478.78;2494.91;2478.62;;460.77;1796.91;3112.97;2144.31;3242.6;2368.71;2231.03;2545.82;2251.48;2483.55;;
29.11.1996;2486.07;2492.21;2493.26;2485.12;;461.94;1808.37;3128.25;2157.27;3259.92;2375.95;2244.42;2559.54;2263.92;2497.19;;
28.11.1996;2459.47;2481.05;2481.56;2459.47;;459.62;1801.31;3117;2145.27;3230.34;2358.61;2231.83;2548.92;2250.59;2486.23;;
27.11.1996;2468.51;2460.78;2474.85;2458.6;;458.65;1790.72;3087.99;2130.75;3202.4;2357.45;2224.45;2524.93;2244.18;2465.31;;
26.11.1996;2486.19;2477.08;2487.19;2471.63;;459.34;1801;3104.87;2147.89;3243.88;2360.53;2227.92;2544.68;2247.59;2482.06;;
25.11.1996;2487.65;2485.4;2490.53;2480.66;;460.14;1816.15;3106.23;2162.82;3256.4;2359.25;2231.8;2554.41;2250.67;2490.7;;
22.11.1996;2473.06;2481.59;2484.34;2472.29;;459.71;1816.05;3096.97;2163.34;3259.18;2363.24;2229.96;2549.84;2249.73;2486.64;;
21.11.1996;2475.67;2469.43;2485.94;2468.77;;458.18;1811.38;3078.89;2155.21;3238.73;2344.99;2223.55;2536.6;2241.49;2474.67;;
20.11.1996;2488.87;2481.69;2488.87;2476.72;;459.28;1820.73;3092.88;2167;3258.59;2340.38;2233.48;2550.11;2249.18;2487.5;;
19.11.1996;2481.81;2486.55;2487.86;2475.5;;459.12;1818.91;3102.48;2168.23;3271.34;2337.44;2233.56;2556.36;2248.8;2492.61;;
18.11.1996;2489;2483.66;2489;2481.6;;457.94;1820.81;3102.03;2163.04;3239.66;2334.93;2227.94;2554.07;2243.65;2489.71;;
15.11.1996;2472.56;2486.73;2487.72;2472.56;;457.04;1814.6;3116.85;2156.38;3232;2336.13;2223.15;2558.98;2239.78;2492.85;;
14.11.1996;2446.81;2463.63;2464.46;2446.59;;454.99;1802.42;3082.78;2140.7;3204.6;2325.9;2210.6;2532.93;2227.58;2469.31;;
13.11.1996;2444.35;2443.97;2448.95;2442.14;;451.96;1788.47;3059.98;2122.08;3170.15;2315.81;2195.8;2511.74;2213.5;2449.33;;
12.11.1996;2447.99;2445.72;2450.93;2443.9;;452.68;1788.02;3064.83;2121.35;3168.43;2305.65;2201.31;2513.13;2216.63;2451.47;;
11.11.1996;2444.98;2445.86;2447.43;2439.56;;452.6;1789.78;3062.77;2123.37;3171.23;2301.95;2201.25;2513.47;2216.02;2451.74;;
08.11.1996;2444.78;2439.66;2445.45;2437.48;;453.02;1789.45;3051.3;2121.14;3161.99;2298.47;2203.42;2505.27;2217.32;2445.45;;
07.11.1996;2431.07;2438.87;2438.88;2427.65;;452.66;1786.27;3049.21;2121.39;3175.3;2298.23;2202.97;2504.39;2216.9;2444.64;;
06.11.1996;2439.11;2442.86;2444.04;2433.34;;454.34;1790.48;3053.74;2125.25;3177.42;2298.02;2211.78;2507.48;2224.34;2448.77;;
05.11.1996;2412.84;2426.59;2426.76;2410.07;;452.48;1785.01;3023.01;2119.92;3173.18;2285.86;2203.26;2489.26;2215.27;2432.36;;
04.11.1996;2398.25;2409.18;2409.18;2396.72;;450.77;1778.85;2997.03;2108.38;3142.36;2277.49;2193.61;2469.66;2205.81;2414.64;;
01.11.1996;2399.19;2402.71;2407.77;2399.19;;450.61;1775.89;2987.06;2104.36;3134.71;2271.87;2191.17;2462.22;2202.9;2408.14;;
31.10.1996;2398.43;2394.05;2400.13;2389.77;;450.43;1762.26;2984.95;2089.37;3116.14;2286.92;2185.04;2452.01;2199.93;2398.71;;
30.10.1996;2401.04;2391.32;2405.38;2391.27;;446.61;1763.31;2980.5;2087.88;3105.09;2281.49;2165.88;2453.14;2182.79;2396.05;;
29.10.1996;2401.03;2395.81;2401.74;2392.11;;446.7;1765.89;2988.77;2089.52;3102.98;2284.33;2166.86;2458.51;2184.05;2400.6;;
28.10.1996;2415.52;2415.26;2420.59;2408.22;;449.52;1783.15;3009.46;2109.54;3131.44;2287.71;2183.38;2479.32;2198.63;2420.58;;
25.10.1996;2401.6;2413.19;2413.88;2399.17;;450.05;1783.08;3006.05;2108.44;3126.56;2275.29;2186.08;2476.56;2199.11;2418.84;;
24.10.1996;2401.3;2409.42;2414.3;2401.3;;449.9;1778.1;3003.16;2103.6;3122.74;2280.04;2184.52;2471.94;2198.48;2414.8;;
23.10.1996;2417.65;2404.72;2418.35;2399.21;;450.03;1777.84;2996.42;2100.26;3108.01;2278.26;2184.63;2466.01;2198.31;2410;;
22.10.1996;2425.46;2422.52;2426.8;2420.33;;451.16;1788.52;3018.5;2115.88;3140.8;2275.52;2193.6;2486.68;2205.55;2428.47;;
21.10.1996;2439.21;2429.65;2440.16;2427.48;;451.73;1794.09;3030.05;2119.83;3138.2;2280.68;2197.15;2494.74;2209.34;2435.67;;
18.10.1996;2438.51;2438.52;2446.14;2435.11;;452.38;1800.57;3043.44;2125.57;3140.53;2283.07;2202.45;2504.7;2214.21;2444.75;;
17.10.1996;2430.6;2432.92;2441.04;2430.17;;452.72;1797.05;3032.79;2123.83;3145.73;2285.07;2205.36;2496.83;2216.99;2438.9;;
16.10.1996;2438.72;2430.35;2441.18;2428.64;;451.02;1794.49;3028.29;2122.69;3150.11;2274.81;2196.58;2495.97;2207.99;2436.57;;
15.10.1996;2446.61;2446.25;2453.56;2443;;452.85;1798.03;3058.9;2127.33;3158.46;2283.37;2203.89;2514.17;2215.48;2452.71;;
14.10.1996;2438.47;2440.88;2442.02;2436.73;;452.54;1795.22;3053.49;2121.56;3141.99;2283.11;2202.48;2507.69;2214.24;2447.18;;
11.10.1996;2432.38;2435.64;2437.53;2429.79;;452.33;1790.79;3051;2113.52;3121.07;2286.97;2199.21;2501.62;2212.01;2441.65;;
10.10.1996;2432.92;2430.53;2433.87;2424.09;;450.83;1785.92;3048.11;2106.08;3104.64;2286;2191.52;2496.93;2205.29;2436.4;;
09.10.1996;2439.8;2435.39;2445.94;2434.12;;450.76;1787.05;3054.29;2110.21;3119.78;2285.83;2191.25;2503.17;2205.04;2441.42;;
08.10.1996;2428.31;2442.85;2443.15;2427.75;;452.09;1793.19;3064.29;2116.15;3124.28;2289.26;2200.64;2510.37;2213.56;2449.02;;
07.10.1996;2432.59;2439.99;2443.12;2432.52;;451.21;1794.14;3056.12;2117.58;3127.41;2289.36;2191.3;2508.87;2205.59;2446.06;;
04.10.1996;2413.52;2431.91;2432.57;2413.52;;449.24;1785.06;3049.57;2107.51;3114.61;2276.89;2181.16;2501.41;2195.11;2438.12;;
03.10.1996;2405.58;2415.22;2415.93;2402.99;;447.42;1772.07;3031.55;2090.56;3084.4;2287.95;2166.67;2483.1;2184.34;2420.54;;
02.10.1996;2405.58;2407.16;2411.34;2404.8;;446.6;1767.08;3024.71;2080.77;3057.36;2282.84;2165.32;2473.36;2182.45;2412.38;;
01.10.1996;2392.37;2394.76;2398.82;2390.2;;446.04;1758.99;3013.25;2066.54;3021.22;2280.84;2162.34;2458.37;2179.6;2399.65;;
30.09.1996;2375.6;2393.95;2393.96;2374.53;;446.6;1758.61;3012.83;2065.33;3017;2288.45;2165.88;2456.24;2183.73;2398.57;;
27.09.1996;2374.56;2373.07;2378.25;2371.2;;445.31;1749.42;2982.7;2050.6;2982.73;2285.58;2158.04;2431.63;2176.6;2377.13;;
26.09.1996;2376.02;2374.65;2384.59;2372.8;;445.27;1746.46;2988.46;2048.74;2985.24;2280.23;2157.22;2434.02;2175.14;2378.92;;
25.09.1996;2355.78;2370.79;2370.8;2354.1;;443.24;1742.1;2982.83;2046.07;2989.28;2276.29;2150.01;2430.93;2168.38;2375.06;;
24.09.1996;2341.92;2349.39;2349.39;2341.85;;441.97;1726.48;2954.34;2028.93;2968.11;2276.06;2140.93;2405.84;2160.55;2352.99;;
23.09.1996;2356.01;2334.28;2358.87;2334.18;;441.98;1713.67;2938.58;2013.11;2942.55;2277.69;2139.02;2387.04;2159.13;2337.37;;
20.09.1996;2368.32;2368.41;2371.48;2366.35;;444.36;1734.9;2981.56;2042.54;3000.09;2283.27;2154.82;2426.54;2173.5;2372.39;;
19.09.1996;2369.69;2368.34;2374.21;2364.83;;444.49;1734.57;2975.6;2047.51;3024.67;2288.2;2155.95;2426.01;2175.17;2372.17;;
18.09.1996;2361.62;2365.47;2373.96;2361.62;;443.49;1731.96;2971.38;2045.54;3025.36;2283.85;2153.89;2423;2172.79;2369.35;;
17.09.1996;2378.9;2366.72;2379.35;2364.19;;444.69;1733.36;2973.38;2046.25;3023.37;2282.35;2157.94;2423.71;2176.06;2370.68;;
16.09.1996;2387.2;2384;2387.2;2379.81;;446.1;1741.08;2997.35;2059.26;3055.14;2282.94;2166.1;2443.75;2183.16;2388.47;;
13.09.1996;2363.3;2379.45;2379.98;2359.73;;444.79;1738.41;2992.01;2055.01;3045.32;2281.1;2160.53;2439.33;2178.11;2383.84;;
12.09.1996;2354.01;2361.97;2363.97;2351.72;;442.65;1727.14;2973.38;2037.04;3003.74;2276.57;2148.32;2420.1;2166.98;2365.95;;
11.09.1996;2367.84;2356.47;2373.34;2353.47;;440.6;1728.71;2962.92;2035.33;2989.7;2267.06;2137.89;2415.87;2156.67;2360.58;;
10.09.1996;2372.63;2366.93;2376.46;2366.31;;441.51;1737.94;2975.11;2045.18;3000.89;2270.16;2141.81;2428.13;2160.48;2371.26;;
09.09.1996;2342.52;2360.66;2361.06;2341.71;;440.95;1732.02;2970.76;2036.74;2983.75;2267.31;2139.54;2420.8;2158.12;2364.88;;
06.09.1996;2319.02;2332.73;2332.73;2317.92;;435.36;1712.11;2938.15;2010.48;2936.11;2273.94;2110.22;2391.83;2133.84;2335.89;;
05.09.1996;2340.18;2325.9;2340.18;2325.26;;434.43;1703.77;2930.12;2004.1;2937.84;2268.4;2105.31;2384.49;2128.84;2329.01;;
04.09.1996;2331.43;2335.24;2339.57;2328.7;;439.27;1718.45;2932.62;2020.07;2957.05;2275.17;2128.48;2390.78;2149.71;2338.44;;
03.09.1996;2331.16;2327.78;2335.43;2317.15;;439.03;1708.53;2924.15;2012.85;2960.83;2286.2;2122.59;2382.25;2146.2;2330.41;;
02.09.1996;2347.65;2346.37;2349.36;2338.72;;441.83;1722.6;2945.38;2030.75;2991.42;2292.74;2137.98;2402.07;2160.35;2349.38;;
30.08.1996;2351.53;2342.99;2355.94;2340.83;;443.27;1722.36;2938.39;2030.16;2989.59;2298.66;2144.99;2395.95;2167.21;2345.71;;
29.08.1996;2364.41;2361.03;2369.74;2359.1;;442.46;1731.5;2964.25;2043.03;3015.27;2288.37;2144.41;2419.37;2165.27;2364.63;;
28.08.1996;2378.59;2366.29;2378.6;2364.64;;443.35;1731.35;2973.55;2045.28;3026.44;2286.99;2149.95;2424.82;2169.84;2370.09;;
